time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,preemption_overhead,promote
1194162,168,2,961201,961201,1194162,232961,232961,232861,0,0,0,0
1197859,12,1,25,25,1197859,1197834,1197834,1197774,0,0,0,0
1241979,54,4,510211,510211,1241979,731768,731768,731668,0,0,0,0
1249647,135,2,961086,961086,1249647,288561,288561,288511,0,0,0,0
1270283,17,1,44477,44477,1270283,1225806,1225806,1225706,0,0,0,0
1321697,56,4,632320,632320,1321697,689377,689377,689277,0,0,0,0
1354781,35,1,225016,225016,1354781,1129765,1129765,1129705,0,0,0,0
1370505,116,2,961019,961019,1370505,409486,409486,409436,0,0,0,0
1413706,140,2,961102,961102,1413706,452604,452604,452474,0,0,0,0
1419884,49,4,343982,343982,1419884,1075902,1075902,1075842,0,0,0,0
1448652,171,2,961211,961222,1448652,487430,487441,487330,11,0,0,0
1470710,157,2,961164,961181,1470710,509529,509546,509379,17,0,0,0
1491102,165,2,961191,961201,1491102,529901,529911,529821,10,0,0,0
1513829,144,2,961118,961118,1513829,552711,552711,552591,0,0,0,0
1535275,92,4,810997,867220,1535275,668055,724278,668015,56223,0,0,0
1574734,205,2,961332,961332,1574734,613402,613402,613342,0,0,0,0
1632035,130,2,961069,961072,1632035,670963,670966,670823,3,0,0,0
1635836,118,2,961026,961026,1635836,674810,674810,674670,0,0,0,0
1657988,169,2,961204,961305,1657988,696683,696784,696533,101,0,0,0
1763070,112,2,961004,961004,1763070,802066,802066,801886,0,0,0,0
1786227,247,2,1743130,1743130,1786227,43097,43097,43017,0,0,0,0
1796766,128,2,961062,961062,1796766,835704,835704,835654,0,0,0,0
1799509,193,2,961287,961308,1799509,838201,838222,838071,21,0,0,0
1807667,154,2,961153,961153,1807667,846514,846514,846364,0,0,0,0
1809412,233,2,1743072,1743072,1809412,66340,66340,66210,0,0,0,0
1816333,251,2,1743145,1743145,1816333,73188,73188,73108,0,0,0,0
1820480,238,2,1743092,1743092,1820480,77388,77388,77328,0,0,0,0
1820705,232,2,1743067,1743067,1820705,77638,77638,77588,0,0,0,0
1820801,259,2,1743194,1743194,1820801,77607,77607,77457,0,0,0,0
1854181,291,1,1837969,1837969,1854181,16212,16212,16092,0,0,0,0
1855511,301,1,1838064,1838064,1855511,17447,17447,17387,0,0,0,0
1855996,283,1,1837887,1837887,1855996,18109,18109,18039,0,0,0,0
1860774,382,1,1838943,1838943,1860774,21831,21831,21701,0,0,0,0
1861007,384,1,1838962,1838962,1861007,22045,22045,21965,0,0,0,0
1864065,305,1,1838105,1838105,1864065,25960,25960,25910,0,0,0,0
1867263,296,1,1838014,1838014,1867263,29249,29249,29189,0,0,0,0
1868984,304,1,1838090,1838090,1868984,30894,30894,30814,0,0,0,0
1870597,347,1,1838569,1838569,1870597,32028,32028,31928,0,0,0,0
1871432,286,1,1837922,1837922,1871432,33510,33510,33380,0,0,0,0
1872358,275,2,1829695,1829695,1872358,42663,42663,42593,0,0,0,0
1874002,314,1,1838201,1838201,1874002,35801,35801,35651,0,0,0,0
1874348,315,1,1838219,1838219,1874348,36129,36129,36029,0,0,0,0
1875113,363,1,1838723,1838723,1875113,36390,36390,36300,0,0,0,0
1875773,289,1,1837949,1837949,1875773,37824,37824,37684,0,0,0,0
1876126,321,1,1838276,1838276,1876126,37850,37850,37730,0,0,0,0
1876314,353,1,1838628,1838628,1876314,37686,37686,37566,0,0,0,0
1876374,310,1,1838151,1838151,1876374,38223,38223,38043,0,0,0,0
1878380,328,1,1838357,1838357,1878380,40023,40023,39983,0,0,0,0
1879178,341,1,1838500,1838500,1879178,40678,40678,40548,0,0,0,0
1883297,60,2,719728,719728,1883297,1163569,1163569,1163489,0,0,0,0
1883776,252,2,1743149,1743149,1883776,140627,140627,140567,0,0,0,0
1890721,256,2,1743175,1743175,1890721,147546,147546,147416,0,0,0,0
1892695,356,1,1838662,1838662,1892695,54033,54033,53933,0,0,0,0
1894356,394,1,1892950,1892950,1894356,1406,1406,1256,0,0,0,0
1896100,76,4,810492,810492,1896100,1085608,1085608,1085508,0,0,0,0
1901922,395,1,1893036,1893036,1901922,8886,8886,8796,0,0,0,0
1905226,385,1,1838970,1838970,1905226,66256,66256,66136,0,0,0,0
1905465,354,1,1838637,1838637,1905465,66828,66828,66738,0,0,0,0
1909101,407,2,1900833,1900934,1909101,8167,8268,8007,101,0,0,0
1909266,343,1,1838535,1838535,1909266,70731,70731,70601,0,0,0,0
1911259,313,1,1838185,1838185,1911259,73074,73074,72944,0,0,0,0
1916163,19,1,44488,44488,1916163,1871675,1871675,1871555,0,0,0,0
1916395,307,1,1838123,1838123,1916395,78272,78272,78212,0,0,0,0
1918976,372,1,1838835,1838835,1918976,80141,80141,80051,0,0,0,0
1919307,223,4,1730216,1743219,1919307,176088,189091,175928,13003,0,0,0
1919389,406,2,1900806,1900806,1919389,18583,18583,18493,0,0,0,0
1925912,290,1,1837957,1837957,1925912,87955,87955,87845,0,0,0,0
1927012,198,2,961305,961332,1927012,965680,965707,965540,27,0,0,0
1927689,409,2,1901098,1901098,1927689,26591,26591,26421,0,0,0,0
1939382,398,2,1900661,1900676,1939382,38706,38721,38626,15,0,0,0
1940272,367,1,1838759,1838759,1940272,101513,101513,101483,0,0,0,0
1946761,401,2,1900676,1900719,1946761,46042,46085,45972,43,0,0,0
1948415,266,2,1829632,1829632,1948415,118783,118783,118643,0,0,0,0
1950471,338,1,1838474,1838474,1950471,111997,111997,111827,0,0,0,0
1958797,404,2,1900755,1909101,1958797,49696,58042,49616,8346,0,0,0
1970081,402,2,1900719,1919307,1970081,50774,69362,50674,18588,0,0,0
1974063,210,2,961349,961349,1974063,1012714,1012714,1012564,0,0,0,0
1974525,312,1,1838174,1838174,1974525,136351,136351,136261,0,0,0,0
2016838,246,2,1743125,1743125,2016838,273713,273713,273633,0,0,0,0
2022061,235,2,1743079,1743079,2022061,278982,278982,278922,0,0,0,0
2023564,413,1,1986341,1986341,2023564,37223,37223,37163,0,0,0,0
2027247,380,1,1838925,1838925,2027247,188322,188322,188292,0,0,0,0
2033479,348,1,1838585,1838585,2033479,194894,194894,194804,0,0,0,0
2042575,89,4,810916,810916,2042575,1231659,1231659,1231559,0,0,0,0
2044079,272,2,1829675,1829675,2044079,214404,214404,214364,0,0,0,0
2057025,263,2,1743219,1743219,2057025,313806,313806,313736,0,0,0,0
2066039,392,1,1892825,1892825,2066039,173214,173214,173134,0,0,0,0
2081846,451,4,2059042,2059105,2081846,22741,22804,22561,63,0,0,0
2082055,300,1,1838055,1838055,2082055,244000,244000,243900,0,0,0,0
2090984,269,2,1829653,1829653,2090984,261331,261331,261181,0,0,0,0
2104735,200,2,961312,970540,2104735,1134195,1143423,1134145,9228,0,0,0
2115463,303,1,1838081,1838081,2115463,277382,277382,277312,0,0,0,0
2119942,299,1,1838046,1838046,2119942,281896,281896,281846,0,0,0,0
2122003,426,4,2058866,2081846,2122003,40157,63137,40137,22980,0,0,0
2123248,208,2,961343,984776,2123248,1138472,1161905,1138352,23433,0,0,0
2124066,410,4,1911117,2022061,2124066,102005,212949,101885,110944,0,0,0
2135289,309,1,1838141,1838141,2135289,297148,297148,297078,0,0,0,0
2139771,320,1,1838268,1838268,2139771,301503,301503,301443,0,0,0,0
2154682,83,4,810564,810588,2154682,1344094,1344118,1344014,24,0,0,0
2167641,445,4,2058992,2122003,2167641,45638,108649,45518,63011,0,0,0
2176446,288,1,1837940,1837940,2176446,338506,338506,338446,0,0,0,0
2180294,336,1,1838448,1838448,2180294,341846,341846,341776,0,0,0,0
2181235,393,1,1892933,1892933,2181235,288302,288302,288202,0,0,0,0
2190344,125,2,961051,961062,2190344,1229282,1229293,1229192,11,0,0,0
2207660,265,2,1829629,1829629,2207660,378031,378031,377871,0,0,0,0
2208470,399,2,1900666,1919307,2208470,289163,307804,289043,18641,0,0,0
2216693,457,4,2059102,2124066,2216693,92627,157591,92507,64964,0,0,0
2236367,162,2,961181,961185,2236367,1275182,1275186,1244502,30374,1,290,0
2245553,480,4,2230241,2230395,2245553,15158,15312,15098,154,0,0,0
2245558,484,4,2230255,2230391,2245558,15167,15303,15007,136,0,0,0
2248493,160,2,961174,961185,2248493,1287308,1287319,1248878,38131,1,290,0
2248738,375,1,1838866,1838866,2248738,409872,409872,409752,0,0,0,0
2256124,470,4,2230205,2230219,2256124,25905,25919,25775,14,0,0,0
2266581,477,4,2230229,2245553,2266581,21028,36352,20928,15324,0,0,0
2272525,91,4,810994,810994,2272525,1461531,1461531,1409109,52212,1,280,0
2272851,513,4,2230381,2245558,2272851,27293,42470,27173,15177,0,0,0
2277244,476,4,2230226,2248738,2277244,28506,47018,28386,18512,0,0,0
2279240,302,1,1838073,1838073,2279240,441167,441167,441027,0,0,0,0
2295737,100,2,960960,960960,2295737,1334777,1334777,1293269,41218,1,290,0
2302643,415,4,2058785,2154682,2302643,147961,243858,147841,95897,0,0,0
2311645,366,1,1838750,1838750,2311645,472895,472895,472865,0,0,0,0
2326372,389,1,1839011,1839011,2326372,487361,487361,487231,0,0,0,0
2326905,421,4,2058830,2167641,2326905,159264,268075,159184,108811,0,0,0
2330187,505,4,2230346,2256124,2330187,74063,99841,74023,25778,0,0,0
2338128,137,2,961092,961092,2338128,1377036,1377036,1331392,45144,2,580,0
2344380,472,4,2230212,2266581,2344380,77799,114168,77779,36369,0,0,0
2345425,411,4,1911136,2042575,2345425,302850,434289,302770,131439,0,0,0
2363171,490,4,2230277,2272525,2363171,90646,132894,90586,42248,0,0,0
2374490,295,1,1838005,1838005,2374490,536485,536485,536435,0,0,0,0
2381092,525,4,2230435,2272851,2381092,108241,150657,108121,42416,0,0,0
2385848,334,1,1838416,1838416,2385848,547432,547432,547332,0,0,0,0
2389750,323,1,1838303,1838303,2389750,551447,551447,551267,0,0,0,0
2391330,5,1,11,11,2391330,2391319,2391319,2388099,0,26,5070,0
2392707,337,1,1838466,1838466,2392707,554241,554241,554171,0,0,0,0
2401629,455,4,2059079,2216693,2401629,184936,342550,184896,157614,0,0,0
2408517,146,2,961125,1012316,2408517,1396201,1447392,1396021,51191,2,400,0
2424675,532,4,2394731,2401629,2424675,23046,29944,23026,6898,0,0,0
2431427,520,4,2230413,2277244,2431427,154183,201014,154143,46831,0,0,0
2450083,504,4,2230343,2295737,2450083,154346,219740,154216,65394,0,0,0
2452290,14,1,29,29,2452290,2452261,2452261,2403295,44926,20,1360,0
2460967,297,1,1838022,1838022,2460967,622945,622945,622765,0,0,0,0
2461530,318,1,1838250,1838250,2461530,623280,623280,623150,0,0,0,0
2462784,551,4,2394804,2424675,2462784,38109,67980,37989,29871,0,0,0
2467508,29,1,224997,224997,2467508,2242511,2242511,2187333,54168,5,1390,0
2472051,226,2,1743040,1743040,2472051,729011,729011,728941,0,0,0,0
2497281,364,1,1838732,1838732,2497281,658549,658549,658429,0,0,0,0
2497775,351,1,1838611,1838611,2497775,659164,659164,659034,0,0,0,0
2509531,511,4,2230371,2302643,2509531,206888,279160,206808,72272,0,0,0
2512230,346,1,1838560,1838560,2512230,673670,673670,673540,0,0,0,0
2516500,97,2,960948,960948,2516500,1555552,1555552,1499754,55698,2,380,0
2533617,227,2,1743044,1743044,2533617,790573,790573,790443,0,0,0,0
2537025,237,2,1743086,1743086,2537025,793939,793939,793899,0,0,0,0
2545213,215,4,1730160,1896100,2545213,649113,815053,649033,165940,0,0,0
2550402,287,1,1837931,1837931,2550402,712471,712471,712381,0,0,0,0
2550821,483,4,2230252,2326905,2550821,223916,320569,223796,96653,0,0,0
2555460,464,4,2230184,2330187,2555460,225273,325276,225193,100003,0,0,0
2558723,552,4,2394808,2431427,2558723,127296,163915,127216,36619,0,0,0
2569686,414,4,2058781,2344380,2569686,225306,510905,225266,285599,0,0,0
2582264,280,2,1829720,1829720,2582264,752544,752544,730120,22114,3,330,0
2590913,510,4,2230367,2345425,2590913,245488,360546,245368,115058,0,0,0
2601555,186,2,961263,1018821,2601555,1582734,1640292,1552369,87783,2,140,0
2612445,491,4,2230280,2363171,2612445,249274,382165,249194,132891,0,0,0
2624647,298,1,1838038,1838038,2624647,786609,786609,784679,0,43,3820,0
2634410,273,2,1829683,1829683,2634410,804727,804727,770751,33626,1,150,0
2637201,153,2,961150,1019156,2637201,1618045,1676051,1581579,93692,3,750,0
2637312,496,4,2230304,2381092,2637312,256220,407008,256120,150788,0,0,0
2646116,529,4,2394720,2450083,2646116,196033,251396,195973,55363,0,0,0
2646893,408,2,1900934,1919389,2646893,727504,745959,727404,18455,0,0,0
2648944,482,4,2230248,2385848,2648944,263096,418696,263046,155600,0,0,0
2664545,349,1,1838594,1838594,2664545,825951,825951,807911,15270,35,3010,0
2667823,360,1,1838697,1855511,2667823,812312,829126,810392,16814,8,1140,0
2668552,424,4,2058855,2392707,2668552,275845,609697,275745,333852,0,0,0
2690137,530,4,2394724,2460967,2690137,229170,295413,229070,66243,0,0,0
2713518,225,2,1743036,1743036,2713518,970482,970482,906959,63093,2,880,0
2719241,540,4,2394763,2462784,2719241,256457,324478,256417,68021,0,0,0
2720062,333,1,1838407,1838407,2720062,881655,881655,860427,17368,30,7380,0
2727763,258,2,1743190,1743190,2727763,984573,984573,919463,64560,2,900,0
2765226,560,8,2762368,2764717,2765226,509,2858,479,2349,0,0,0
2765544,194,2,961290,1022216,2765544,1743328,1804254,1659740,144264,4,1030,0
2766035,556,8,2762351,2764786,2766035,1249,3684,1079,2435,0,0,0
2767357,561,8,2764715,2765226,2767357,2131,2642,2011,511,0,0,0
2768866,568,8,2764803,2766035,2768866,2831,4063,2751,1232,0,0,0
2780074,378,1,1838892,1860774,2780074,919300,941182,910742,24940,28,10820,0
2792103,565,8,2764735,2767357,2792103,24746,27368,24646,2622,0,0,0
2794727,557,8,2762365,2768866,2794727,25861,32362,25761,6501,0,0,0
2808576,577,8,2788528,2792103,2808576,16473,20048,16393,3575,0,0,0
2832821,569,8,2764860,2794727,2832821,38094,67961,37974,29867,0,0,0
2838363,285,1,1837914,1837914,2838363,1000449,1000449,955811,30318,73,59360,0
2839875,332,1,1838397,1838397,2839875,1001478,1001478,960583,32985,65,5430,0
2848283,119,2,961030,961030,2848283,1887253,1887253,1726919,157244,26,7140,0
2850735,571,8,2778451,2808576,2850735,42159,72284,42079,30125,0,0,0
2852420,582,8,2842990,2850735,2852420,1685,9430,1685,7745,0,0,0
2854315,26,1,44508,44508,2854315,2809807,2809807,2690105,110072,114,22080,0
2860922,268,2,1829649,1829649,2860922,1031273,1031273,928709,100044,30,11430,0
2869550,579,8,2831118,2832821,2869550,36729,38432,36629,1703,0,0,0
2877331,583,8,2866521,2869550,2877331,7781,10810,7781,3029,0,0,0
2884687,523,4,2230424,2509531,2884687,375156,654263,375096,279107,0,0,0
2901754,574,8,2787624,2852420,2901754,49334,114130,49314,64796,0,0,0
2903242,517,4,2230398,2512230,2903242,391012,672844,390892,281832,0,0,0
2911636,575,8,2787660,2860922,2911636,50714,123976,50604,73262,0,0,0
2928155,10,1,21,21,2928155,2928134,2928134,2788612,121012,117,38220,0
2928592,438,4,2058942,2516500,2928592,412092,869650,411912,457558,0,0,0
2938012,59,2,719719,719719,2938012,2218293,2218293,2016359,190084,51,14700,0
2945341,279,2,1829716,1829716,2945341,1115625,1115625,981202,131813,53,7820,0
2949424,539,4,2394759,2537025,2949424,412399,554665,412289,142266,0,0,0
2951710,578,8,2831097,2877331,2951710,74379,120613,74319,46234,0,0,0
2963633,541,4,2394767,2545213,2963633,418420,568866,418320,150446,0,0,0
2963752,6,1,12,12,2963752,2963740,2963740,2799809,136341,140,52000,0
2988061,581,8,2831155,2901754,2988061,86307,156906,86207,70599,0,0,0
2995827,433,4,2058897,2550402,2995827,445425,936930,445265,491505,0,0,0
2998611,417,4,2058800,2550821,2998611,447790,939811,447670,492021,0,0,0
3007253,489,4,2230273,2555460,3007253,451793,776980,451773,325187,0,0,0
3021955,515,4,2230391,2558723,3021955,463232,791564,463112,328332,0,0,0
3030351,837,1,3028125,3028125,3030351,2226,2226,2126,0,0,0,0
3033640,507,4,2230353,2569686,3033640,463954,803287,463854,339333,0,0,0
3043401,826,1,3028099,3028099,3043401,15302,15302,15202,0,0,0,0
3044134,845,1,3028204,3028204,3044134,15930,15930,15890,0,0,0,0
3049653,846,1,3028215,3028215,3049653,21438,21438,21318,0,0,0,0
3053224,386,1,1838980,1905465,3053224,1147759,1214244,1118769,66485,123,73890,0
3059061,816,1,3028078,3028078,3059061,30983,30983,30943,0,0,0,0
3059868,847,1,3028440,3028440,3059868,31428,31428,31268,0,0,0,0
3063851,809,1,3028064,3028064,3063851,35787,35787,35647,0,0,0,0
3063885,808,1,3028063,3028063,3063885,35822,35822,35702,0,0,0,0
3065004,842,1,3028136,3028136,3065004,36868,36868,36738,0,0,0,0
3072108,812,1,3028070,3028070,3072108,44038,44038,43938,0,0,0,0
3074188,810,1,3028066,3028066,3074188,46122,46122,46022,0,0,0,0
3082408,794,1,3028033,3028033,3082408,54375,54375,54335,0,0,0,0
3082638,741,1,3027899,3027899,3082638,54739,54739,54639,0,0,0,0
3087554,697,1,3027713,3027713,3087554,59841,59841,59701,0,0,0,0
3089175,711,1,3027739,3027739,3089175,61436,61436,61296,0,0,0,0
3089463,692,1,3027697,3027697,3089463,61766,61766,61676,0,0,0,0
3091552,756,1,3027935,3027935,3091552,63617,63617,63517,0,0,0,0
3094955,787,1,3028016,3028016,3094955,66939,66939,66879,0,0,0,0
3100322,782,1,3028004,3028004,3100322,72318,72318,72198,0,0,0,0
3105198,827,1,3028099,3028099,3105198,77099,77099,76969,0,0,0,0
3107451,838,1,3028126,3028126,3107451,79325,79325,79205,0,0,0,0
3111137,834,1,3028117,3028117,3111137,83020,83020,82880,0,0,0,0
3113670,835,1,3028120,3028120,3113670,85550,85550,85410,0,0,0,0
3115572,749,1,3027919,3027919,3115572,87653,87653,87573,0,0,0,0
3121261,848,1,3028452,3028452,3121261,92809,92809,92649,0,0,0,0
3121354,775,1,3027988,3027988,3121354,93366,93366,93306,0,0,0,0
3122970,777,1,3027992,3027992,3122970,94978,94978,94878,0,0,0,0
3124303,713,1,3027778,3027778,3124303,96525,96525,96485,0,0,0,0
3124899,844,1,3028157,3028157,3124899,96742,96742,96682,0,0,0,0
3126652,716,1,3027848,3027848,3126652,98804,98804,98724,0,0,0,0
3129372,759,1,3027943,3027943,3129372,101429,101429,101349,0,0,0,0
3130419,558,8,2762366,2911636,3130419,218783,368053,218763,149270,0,0,0
3131493,703,1,3027724,3027724,3131493,103769,103769,103729,0,0,0,0
3134572,702,1,3027724,3027724,3134572,106848,106848,106818,0,0,0,0
3135379,260,2,1743198,1743198,3135379,1392181,1392181,1239296,135935,140,54720,0
3138627,831,1,3028112,3028112,3138627,110515,110515,110395,0,0,0,0
3138756,724,1,3027864,3027864,3138756,110892,110892,110742,0,0,0,0
3139118,839,1,3028130,3028130,3139118,110988,110988,110848,0,0,0,0
3140375,736,1,3027887,3027887,3140375,112488,112488,112378,0,0,0,0
3143260,755,1,3027931,3027931,3143260,115329,115329,115229,0,0,0,0
3143512,832,1,3028113,3028113,3143512,115399,115399,115259,0,0,0,0
3143571,475,4,2230222,2582264,3143571,561307,913349,561237,352042,0,0,0
3145435,685,1,3027673,3027673,3145435,117762,117762,117652,0,0,0,0
3145902,757,1,3027937,3027937,3145902,117965,117965,117825,0,0,0,0
3151205,725,1,3027866,3027866,3151205,123339,123339,123289,0,0,0,0
3154716,534,4,2394738,2590913,3154716,563803,759978,563703,196175,0,0,0
3155366,371,1,1838825,1909266,3155366,1246100,1316541,1220270,70441,161,18680,0
3158977,843,1,3028139,3028139,3158977,130838,130838,130728,0,0,0,0
3160522,656,1,3027595,3027595,3160522,132927,132927,132807,0,0,0,0
3162065,603,1,3027133,3027133,3162065,134932,134932,134772,0,0,0,0
3164158,715,1,3027819,3027819,3164158,136339,136339,136209,0,0,0,0
3164259,339,1,1838483,1911259,3164259,1253000,1325776,1239110,72776,169,19370,0
3170954,466,4,2230191,2601555,3170954,569399,940763,569259,371364,0,0,0
3176679,564,8,2764726,2928592,3176679,248087,411953,247967,163866,0,0,0
3181140,317,1,1838242,1916163,3181140,1264977,1342898,1257037,77921,182,17720,0
3183074,463,4,2230181,2612445,3183074,570629,952893,570569,382264,0,0,0
3183600,669,1,3027629,3027629,3183600,155971,155971,155841,0,0,0,0
3190086,613,1,3027181,3027181,3190086,162905,162905,162825,0,0,0,0
3193459,708,1,3027735,3027735,3193459,165724,165724,165634,0,0,0,0
3195290,576,8,2788525,2945341,3195290,249949,406765,249899,156816,0,0,0
3201012,597,1,3027091,3027091,3201012,173921,173921,173801,0,0,0,0
3206747,695,1,3027709,3027709,3206747,179038,179038,178988,0,0,0,0
3208485,542,4,2394771,2634410,3208485,574075,813714,573985,239639,0,0,0
3210442,671,1,3027633,3027633,3210442,182809,182809,182679,0,0,0,0
3215721,425,4,2058862,2637312,3215721,578409,1156859,578329,578450,0,0,0
3221639,830,1,3028108,3028108,3221639,193531,193531,193471,0,0,0,0
3231111,474,4,2230219,2646116,3231111,584995,1000892,584875,415897,0,0,0
3233899,253,2,1743159,1743159,3233899,1490740,1490740,1318556,136444,179,19840,0
3246857,567,8,2764786,2951710,3246857,295147,482071,295127,186924,0,0,0
3260203,617,1,3027237,3027237,3260203,232966,232966,232806,0,0,0,0
3272705,636,1,3027362,3027362,3272705,245343,245343,245203,0,0,0,0
3276091,783,1,3028008,3028008,3276091,248083,248083,248043,0,0,0,0
3287852,781,1,3028003,3028003,3287852,259849,259849,257730,1899,1,1240,0
3292278,622,1,3027271,3027271,3292278,265007,265007,259497,5200,1,60,0
3294371,376,1,1838875,1916395,3294371,1377976,1455496,1340461,82945,203,16820,0
3294467,672,1,3027637,3027637,3294467,266830,266830,261234,5436,1,20,0
3302402,825,1,3028095,3028095,3302402,274307,274307,268564,5483,1,40,0
3312762,819,1,3028082,3028082,3312762,284680,284680,269228,15262,1,30,0
3314999,774,1,3027984,3027984,3314999,287015,287015,270847,15998,1,30,0
3323129,771,1,3027980,3027980,3323129,295149,295149,273283,21526,3,120,0
3330862,649,1,3027552,3027552,3330862,303310,303310,277455,25105,3,360,0
3339242,766,1,3027966,3027966,3339242,311276,311276,279548,30948,3,600,0
3339959,620,1,3027263,3027263,3339959,312696,312696,280430,31756,3,390,0
3351144,768,1,3027969,3027969,3351144,323175,323175,286963,35752,2,430,0
3365602,788,1,3028019,3028019,3365602,337583,337583,301247,35786,2,480,0
3370883,761,1,3027957,3027957,3370883,342926,342926,305467,36909,2,300,0
3382441,841,1,3028134,3072108,3382441,310333,354307,310023,43974,1,320,0
3397063,638,1,3027369,3027369,3397063,369694,369694,323198,46106,2,200,0
3403655,439,4,2058946,2648944,3403655,754711,1344709,651892,692297,3,2760,0
3421512,822,1,3028090,3082408,3421512,339104,393422,338904,54318,2,340,0
3430323,660,1,3027602,3027602,3430323,402721,402721,345862,54579,28,2960,0
3438320,397,2,1900657,2016838,3438320,1421482,1537663,1267837,221266,205,29820,0
3459489,322,1,1838284,1918976,3459489,1540513,1621205,1457937,140248,285,23520,0
3469977,20,1,44497,44497,3469977,3425480,3425480,3165582,232008,346,19730,0
3472803,196,2,961298,1048858,3472803,2423945,2511505,2092351,399104,246,27090,0
3511358,555,8,2762344,2988061,3511358,523297,749014,374522,374392,1,290,0
3532783,828,1,3028104,3089463,3532783,443320,504679,442860,61359,5,490,0
3540516,559,8,2762367,2998611,3540516,541905,778149,374522,403577,1,280,0
3551951,840,1,3028131,3091552,3551951,460399,523820,459529,63421,7,1320,0
3564487,531,4,2394727,2668552,3564487,895935,1169760,684768,483642,7,2120,0
3571504,132,2,961075,961075,3571504,2610429,2610429,2163411,436838,238,13630,0
3587099,746,1,3027911,3027966,3587099,559133,559188,491005,67033,14,1750,0
3598573,377,1,1838883,1940272,3598573,1658301,1759690,1505580,229920,300,13770,0
